code,name,market,close,volume,trade_value,turnover,short_used_ratio,margin_used_ratio,tv_rank_mkt,tv_pct_mkt,light_full,light_decision,light_top20
1101,台泥,TWSE,25.8,23085917.0,597686422.0,0.0,0.0,0.0,140.0,0.8703358208955224,0.5,0,0
1102,亞泥,TWSE,35.65,10580476.0,377801880.0,0.0,0.0,0.0,174.0,0.8386194029850746,0.5,0,0
1103,嘉泥,TWSE,14.05,313245.0,4381366.0,0.0,0.0,0.0,826.0,0.23041044776119404,0.0,0,0
1104,環泥,TWSE,29.5,1069578.0,31767928.0,0.0,0.0,0.0,481.0,0.5522388059701493,0.0,0,0
1108,幸福,TWSE,15.15,172594.0,2614276.0,0.0,0.0,0.0,907.0,0.15485074626865672,0.0,0,0
1109,信大,TWSE,15.45,214265.0,3297049.0,0.0,0.0,0.0,873.0,0.1865671641791045,0.0,0,0
1110,東泥,TWSE,16.4,169070.0,2778499.0,0.0,0.0,0.0,897.0,0.16417910447761194,0.0,0,0
1201,味全,TWSE,14.45,206854.0,2999515.0,0.0,0.0,0.0,887.0,0.17350746268656717,0.0,0,0
1203,味王,TWSE,40.1,43509.0,1740139.0,0.0,0.0,0.0,960.0,0.10541044776119403,0.0,0,0
1210,大成,TWSE,51.4,1552621.0,79625313.0,0.0,0.0,0.0,347.0,0.6772388059701493,0.0,0,0
1213,大飲,TWSE,9.78,10496.0,103928.0,0.0,0.0,0.0,1069.0,0.0037313432835820895,0.0,0,0
1215,卜蜂,TWSE,148.5,665609.0,98988701.0,0.0,0.0,0.0,322.0,0.7005597014925373,0.5,0,0
1216,統一,TWSE,73.4,7586516.0,557949852.0,0.0,0.0,0.0,146.0,0.8647388059701493,0.5,0,0
1217,愛之味,TWSE,10.55,903667.0,9477881.0,0.0,0.0,0.0,688.0,0.3591417910447761,0.0,0,0
1218,泰山,TWSE,18.2,343076.0,6224939.0,0.0,0.0,0.0,760.0,0.29197761194029853,0.0,0,0
1219,福壽,TWSE,13.55,423845.0,5726556.0,0.0,0.0,0.0,777.0,0.27611940298507465,0.0,0,0
1220,台榮,TWSE,13.05,417155.0,5420950.0,0.0,0.0,0.0,787.0,0.2667910447761194,0.0,0,0
1225,福懋油,TWSE,28.85,103033.0,2967280.0,0.0,0.0,0.0,890.0,0.1707089552238806,0.0,0,0
1227,佳格,TWSE,29.45,1239920.0,36463265.0,0.0,0.0,0.0,459.0,0.5727611940298507,0.0,0,0
1229,聯華,TWSE,45.35,1535362.0,69563373.0,0.0,0.0,0.0,364.0,0.6613805970149254,0.0,0,0
1231,聯華食,TWSE,93.5,332817.0,30976393.0,0.0,0.0,0.0,486.0,0.5475746268656716,0.0,0,0
1232,大統益,TWSE,149.5,173412.0,25812399.0,0.0,0.0,0.0,516.0,0.519589552238806,0.0,0,0
1233,天仁,TWSE,32.3,22070.0,711909.0,0.0,0.0,0.0,1037.0,0.033582089552238806,0.0,0,0
1234,黑松,TWSE,37.15,172244.0,6377163.0,0.0,0.0,0.0,751.0,0.3003731343283582,0.0,0,0
1235,興泰,TWSE,40.95,49833.0,2096654.0,0.0,0.0,0.0,936.0,0.12779850746268656,0.0,0,0
1236,宏亞,TWSE,26.3,53452.0,1401302.0,0.0,0.0,0.0,988.0,0.07929104477611941,0.0,0,0
1256,鮮活果汁-KY,TWSE,159.5,71508.0,11297709.0,0.0,0.0,0.0,654.0,0.3908582089552239,0.0,0,0
1301,台塑,TWSE,46.5,22737416.0,1055881150.0,0.0,0.0,0.0,92.0,0.9151119402985075,1.0,0,0
1303,南亞,TWSE,78.8,132612576.0,10342852039.0,0.0,0.0,0.0,13.0,0.9888059701492538,1.0,0,1
1304,台聚,TWSE,11.7,3941097.0,45898434.0,0.0,0.0,0.0,434.0,0.5960820895522388,0.0,0,0
1305,華夏,TWSE,11.9,1986513.0,23614895.0,0.0,0.0,0.0,533.0,0.503731343283582,0.0,0,0
1307,三芳,TWSE,33.0,5792378.0,193003616.0,0.0,0.0,0.0,242.0,0.7751865671641791,0.5,0,0
1308,亞聚,TWSE,13.4,1023788.0,13726197.0,0.0,0.0,0.0,627.0,0.416044776119403,0.0,0,0
1309,台達化,TWSE,12.1,957852.0,11511180.0,0.0,0.0,0.0,653.0,0.3917910447761194,0.0,0,0
1310,台苯,TWSE,9.01,1623949.0,14648343.0,0.0,0.0,0.0,613.0,0.4291044776119403,0.0,0,0
1312,國喬,TWSE,13.1,8016518.0,103984772.0,0.0,0.0,0.0,315.0,0.707089552238806,0.5,0,0
1313,聯成,TWSE,10.55,1897550.0,19869624.0,0.0,0.0,0.0,567.0,0.47201492537313433,0.0,0,0
1314,中石化,TWSE,7.92,12793390.0,101412743.0,0.0,0.0,0.0,319.0,0.7033582089552238,0.5,0,0
1315,達新,TWSE,64.9,25190.0,1630365.0,0.0,0.0,0.0,966.0,0.09981343283582089,0.0,0,0
1316,上曜,TWSE,13.9,2445611.0,33752511.0,0.0,0.0,0.0,471.0,0.5615671641791045,0.0,0,0
1319,東陽,TWSE,103.0,1511508.0,155482780.0,0.0,0.0,0.0,257.0,0.7611940298507462,0.5,0,0
1321,大洋,TWSE,33.4,130860.0,4350028.0,0.0,0.0,0.0,828.0,0.228544776119403,0.0,0,0
1323,永裕,TWSE,18.75,40698.0,761154.0,0.0,0.0,0.0,1032.0,0.03824626865671642,0.0,0,0
1324,地球,TWSE,10.95,106900.0,1137156.0,0.0,0.0,0.0,1006.0,0.0625,0.0,0,0
1325,恆大,TWSE,30.25,458951.0,13719333.0,0.0,0.0,0.0,628.0,0.41511194029850745,0.0,0,0
1326,台化,TWSE,42.25,52516808.0,2225460339.0,0.0,0.0,0.0,50.0,0.9542910447761194,1.0,0,0
1337,再生-KY,TWSE,5.19,382433.0,1984962.0,0.0,0.0,0.0,944.0,0.12033582089552239,0.0,0,0
1338,廣華-KY,TWSE,19.2,48512.0,932246.0,0.0,0.0,0.0,1022.0,0.04757462686567164,0.0,0,0
1339,昭輝,TWSE,43.05,120804.0,5137464.0,0.0,0.0,0.0,795.0,0.2593283582089552,0.0,0,0
1340,勝悅-KY,TWSE,7.21,1038771.0,7531812.0,0.0,0.0,0.0,720.0,0.3292910447761194,0.0,0,0
1341,富林-KY,TWSE,60.6,13179.0,792719.0,0.0,0.0,0.0,1027.0,0.04291044776119403,0.0,0,0
1342,八貫,TWSE,100.5,790865.0,80068684.0,0.0,0.0,0.0,346.0,0.6781716417910447,0.0,0,0
1402,遠東新,TWSE,28.4,13059217.0,370463952.0,0.0,0.0,0.0,178.0,0.8348880597014925,0.5,0,0
