code,name,market,close,volume,trade_value,turnover,short_used_ratio,margin_used_ratio
1590,亞德客-KY,TWSE,1200.0,994396.0,1200217955.0,0.0,0.0,0.0
1597,直得,TWSE,77.3,243513.0,18895362.0,0.0,0.0,0.0
1598,岱宇,TWSE,19.7,1682328.0,32028965.0,0.0,0.0,0.0
1603,華電,TWSE,37.9,594148.0,22452368.0,0.0,0.0,0.0
1604,聲寶,TWSE,24.1,409892.0,9828832.0,0.0,0.0,0.0
1605,華新,TWSE,34.7,29728584.0,1032406429.0,0.0,0.0,0.0
1608,華榮,TWSE,34.55,3629038.0,124510080.0,0.0,0.0,0.0
1609,大亞,TWSE,39.1,5015287.0,194526965.0,0.0,0.0,0.0
1611,中電,TWSE,13.15,383135.0,4999569.0,0.0,0.0,0.0
1612,宏泰,TWSE,35.7,772068.0,27496421.0,0.0,0.0,0.0
1614,三洋電,TWSE,34.15,46451.0,1578946.0,0.0,0.0,0.0
1615,大山,TWSE,47.85,125992.0,6020941.0,0.0,0.0,0.0
1616,億泰,TWSE,28.3,917182.0,25814199.0,0.0,0.0,0.0
1617,榮星,TWSE,16.05,165157.0,2659465.0,0.0,0.0,0.0
1618,合機,TWSE,44.75,1637702.0,73510243.0,0.0,0.0,0.0
1623,大東電,TWSE,205.0,308669.0,63492556.0,0.0,0.0,0.0
1626,艾美特-KY,TWSE,10.85,52253.0,560566.0,0.0,0.0,0.0
1702,南僑,TWSE,37.35,406105.0,15113007.0,0.0,0.0,0.0
1707,葡萄王,TWSE,122.0,90982.0,11113366.0,0.0,0.0,0.0
1708,東鹼,TWSE,35.15,1918128.0,67301014.0,0.0,0.0,0.0
1709,和益,TWSE,16.65,279834.0,4678445.0,0.0,0.0,0.0
1710,東聯,TWSE,12.6,1101613.0,13852557.0,0.0,0.0,0.0
1711,永光,TWSE,23.0,8331350.0,191550187.0,0.0,0.0,0.0
1712,興農,TWSE,45.7,546939.0,25037636.0,0.0,0.0,0.0
1713,國化,TWSE,47.45,210331.0,9946069.0,0.0,0.0,0.0
1714,和桐,TWSE,9.25,7177143.0,66772919.0,0.0,0.0,0.0
1717,長興,TWSE,56.8,14196010.0,803472829.0,0.0,0.0,0.0
1718,中纖,TWSE,7.09,2261281.0,15997017.0,0.0,0.0,0.0
1720,生達,TWSE,60.7,271770.0,16456301.0,0.0,0.0,0.0
1721,三晃,TWSE,16.95,1246820.0,21111978.0,0.0,0.0,0.0
1722,台肥,TWSE,46.4,1932423.0,89758204.0,0.0,0.0,0.0
1723,中碳,TWSE,72.2,393340.0,28257947.0,0.0,0.0,0.0
1725,元禎,TWSE,26.95,39254.0,1064904.0,0.0,0.0,0.0
1726,永記,TWSE,76.5,50399.0,3867268.0,0.0,0.0,0.0
1727,中華化,TWSE,42.15,1578526.0,65732308.0,0.0,0.0,0.0
1730,花仙子,TWSE,53.2,119074.0,6316512.0,0.0,0.0,0.0
1731,美吾華,TWSE,21.95,74263.0,1625566.0,0.0,0.0,0.0
1732,毛寶,TWSE,27.65,246891.0,6811553.0,0.0,0.0,0.0
1733,五鼎,TWSE,30.7,188535.0,5787007.0,0.0,0.0,0.0
1734,杏輝,TWSE,30.55,219377.0,6694810.0,0.0,0.0,0.0
1735,日勝化,TWSE,16.3,324152.0,5351362.0,0.0,0.0,0.0
1736,喬山,TWSE,138.0,380359.0,52541725.0,0.0,0.0,0.0
1737,臺鹽,TWSE,31.4,144749.0,4554925.0,0.0,0.0,0.0
1752,南光,TWSE,37.0,47657.0,1761119.0,0.0,0.0,0.0
1760,寶齡富錦,TWSE,61.6,118877.0,7327285.0,0.0,0.0,0.0
1762,中化生,TWSE,26.9,175174.0,4666585.0,0.0,0.0,0.0
1773,勝一,TWSE,146.0,798694.0,116433363.0,0.0,0.0,0.0
1776,展宇,TWSE,15.1,8020.0,122049.0,0.0,0.0,0.0
1783,和康生,TWSE,44.3,58935.0,2609485.0,0.0,0.0,0.0
1786,科妍,TWSE,71.6,274211.0,19585449.0,0.0,0.0,0.0
1789,神隆,TWSE,21.65,2079646.0,44666813.0,0.0,0.0,0.0
1795,美時,TWSE,292.5,9862521.0,2920555690.0,0.0,0.0,0.0
1802,台玻,TWSE,47.05,93106758.0,4288572692.0,0.0,0.0,0.0
1805,寶徠,TWSE,11.75,69858.0,816612.0,0.0,0.0,0.0
1806,冠軍,TWSE,8.88,678989.0,5996359.0,0.0,0.0,0.0
1808,潤隆,TWSE,31.75,1010288.0,31976181.0,0.0,0.0,0.0
1809,中釉,TWSE,23.5,4064357.0,96977984.0,0.0,0.0,0.0
1810,和成,TWSE,18.75,943374.0,17578300.0,0.0,0.0,0.0
1817,凱撒衛,TWSE,38.85,52652.0,2043646.0,0.0,0.0,0.0
1903,士紙,TWSE,55.3,273300.0,15059395.0,0.0,0.0,0.0
1904,正隆,TWSE,18.6,1674112.0,31048972.0,0.0,0.0,0.0
1905,華紙,TWSE,11.95,827442.0,9894822.0,0.0,0.0,0.0
1906,寶隆,TWSE,11.95,104630.0,1228243.0,0.0,0.0,0.0
1907,永豐餘,TWSE,25.9,1181520.0,30597673.0,0.0,0.0,0.0
1909,榮成,TWSE,9.94,1384510.0,13738265.0,0.0,0.0,0.0
2002,中鋼,TWSE,20.9,59286404.0,1237444083.0,0.0,0.0,0.0
2002A,中鋼特,TWSE,38.75,13264.0,513871.0,0.0,0.0,0.0
2006,東和鋼鐵,TWSE,72.0,1913885.0,138052766.0,0.0,0.0,0.0
2007,燁興,TWSE,8.27,295809.0,2433838.0,0.0,0.0,0.0
2008,高興昌,TWSE,29.8,22390.0,663117.0,0.0,0.0,0.0
2009,第一銅,TWSE,44.7,2230132.0,98458384.0,0.0,0.0,0.0
2010,春源,TWSE,22.5,1616789.0,36340177.0,0.0,0.0,0.0
2012,春雨,TWSE,17.05,46509.0,787287.0,0.0,0.0,0.0
2013,中鋼構,TWSE,41.8,123910.0,5166453.0,0.0,0.0,0.0
2014,中鴻,TWSE,18.15,7524137.0,137373586.0,0.0,0.0,0.0
2015,豐興,TWSE,67.3,335603.0,22398130.0,0.0,0.0,0.0
2017,官田鋼,TWSE,8.85,760710.0,6724022.0,0.0,0.0,0.0
2020,美亞,TWSE,24.35,444657.0,10771745.0,0.0,0.0,0.0
2022,聚亨,TWSE,9.0,1568807.0,14068956.0,0.0,0.0,0.0
2023,燁輝,TWSE,14.95,1457867.0,21781232.0,0.0,0.0,0.0
2024,志聯,TWSE,16.4,21193.0,346765.0,0.0,0.0,0.0
2025,千興,TWSE,12.15,203267.0,2440923.0,0.0,0.0,0.0
2027,大成鋼,TWSE,37.35,8730783.0,325600603.0,0.0,0.0,0.0
2028,威致,TWSE,18.8,142846.0,2674170.0,0.0,0.0,0.0
2029,盛餘,TWSE,21.85,317308.0,6940183.0,0.0,0.0,0.0
2030,彰源,TWSE,16.5,667150.0,11039275.0,0.0,0.0,0.0
2031,新光鋼,TWSE,40.0,940033.0,37614072.0,0.0,0.0,0.0
2032,新鋼,TWSE,16.7,521246.0,8711117.0,0.0,0.0,0.0
2033,佳大,TWSE,16.35,124610.0,2058457.0,0.0,0.0,0.0
2034,允強,TWSE,21.15,801117.0,16958938.0,0.0,0.0,0.0
2038,海光,TWSE,15.6,783845.0,12240702.0,0.0,0.0,0.0
2049,上銀,TWSE,232.0,1895365.0,439806646.0,0.0,0.0,0.0
2059,川湖,TWSE,3030.0,648559.0,1943358335.0,0.0,0.0,0.0
2062,橋椿,TWSE,21.15,299875.0,6351719.0,0.0,0.0,0.0
2069,運錩,TWSE,18.7,172875.0,3234665.0,0.0,0.0,0.0
2101,南港,TWSE,35.15,795003.0,27834726.0,0.0,0.0,0.0
2102,泰豐,TWSE,19.75,405992.0,7956377.0,0.0,0.0,0.0
2103,台橡,TWSE,16.25,3804750.0,61751707.0,0.0,0.0,0.0
2104,國際中橡,TWSE,11.25,1772545.0,19979066.0,0.0,0.0,0.0
2105,正新,TWSE,30.85,16588427.0,508334849.0,0.0,0.0,0.0
2106,建大,TWSE,19.8,398755.0,7868678.0,0.0,0.0,0.0
2107,厚生,TWSE,25.25,189035.0,4759318.0,0.0,0.0,0.0
2108,南帝,TWSE,24.0,482155.0,11579261.0,0.0,0.0,0.0
2109,華豐,TWSE,14.95,129548.0,1926162.0,0.0,0.0,0.0
2114,鑫永銓,TWSE,89.5,57292.0,5127483.0,0.0,0.0,0.0
2115,六暉-KY,TWSE,24.45,69939.0,1712610.0,0.0,0.0,0.0
2201,裕隆,TWSE,30.65,3203332.0,97973892.0,0.0,0.0,0.0
2204,中華,TWSE,59.3,4471909.0,264302783.0,0.0,0.0,0.0
2206,三陽工業,TWSE,60.8,965142.0,58319818.0,0.0,0.0,0.0
2207,和泰車,TWSE,549.0,536627.0,292568171.0,0.0,0.0,0.0
2208,台船,TWSE,23.5,15027471.0,351198214.0,0.0,0.0,0.0
2211,長榮鋼,TWSE,100.5,3704733.0,366533263.0,0.0,0.0,0.0
2227,裕日車,TWSE,53.8,117328.0,6244961.0,0.0,0.0,0.0
2228,劍麟,TWSE,94.1,251440.0,23670295.0,0.0,0.0,0.0
2231,為升,TWSE,90.8,180313.0,16269236.0,0.0,0.0,0.0
2233,宇隆,TWSE,223.0,806387.0,179553595.0,0.0,0.0,0.0
2236,百達-KY,TWSE,112.5,255978.0,28839755.0,0.0,0.0,0.0
2239,英利-KY,TWSE,27.15,187745.0,5123392.0,0.0,0.0,0.0
2241,艾姆勒,TWSE,29.8,360078.0,10764143.0,0.0,0.0,0.0
2243,宏旭-KY,TWSE,11.85,190767.0,2245137.0,0.0,0.0,0.0
2247,汎德永業,TWSE,291.0,525995.0,150902789.0,0.0,0.0,0.0
2248,華勝-KY,TWSE,48.2,29513.0,1402547.0,0.0,0.0,0.0
2250,IKKA-KY,TWSE,70.2,124147.0,8723926.0,0.0,0.0,0.0
2254,巨鎧精密-創,TWSE,58.6,436200.0,25914758.0,0.0,0.0,0.0
2258,鴻華先進-創,TWSE,39.5,821594.0,32303470.0,0.0,0.0,0.0
2301,光寶科,TWSE,179.5,33625719.0,6007849674.0,0.0,0.0,0.0
2302,麗正,TWSE,18.05,916822.0,16607786.0,0.0,0.0,0.0
2303,聯電,TWSE,62.8,87671129.0,5512220535.0,0.0,0.0,0.0
2305,全友,TWSE,12.75,804114.0,10348093.0,0.0,0.0,0.0
2308,台達電,TWSE,1260.0,15443021.0,19154928145.0,0.0,0.0,0.0
2312,金寶,TWSE,24.1,11772673.0,283177981.0,0.0,0.0,0.0
2313,華通,TWSE,186.5,85537718.0,15802820896.0,0.0,0.0,0.0
2314,台揚,TWSE,20.5,132832.0,2718752.0,0.0,0.0,0.0
2316,楠梓電,TWSE,95.8,1288406.0,123000260.0,0.0,0.0,0.0
2317,鴻海,TWSE,227.0,67662179.0,15227871661.0,0.0,0.0,0.0
2321,東訊,TWSE,16.5,2444.0,40185.0,0.0,0.0,0.0
2323,中環,TWSE,10.35,6577895.0,68008987.0,0.0,0.0,0.0
2324,仁寶,TWSE,30.6,24434835.0,747916796.0,0.0,0.0,0.0
2327,國巨*,TWSE,256.0,17027916.0,4333237923.0,0.0,0.0,0.0
2328,廣宇,TWSE,47.8,4698624.0,224409463.0,0.0,0.0,0.0
2329,華泰,TWSE,50.2,4748870.0,239268250.0,0.0,0.0,0.0
2330,台積電,TWSE,1915.0,44684131.0,85272506875.0,0.0,0.0,0.0
2331,精英,TWSE,25.35,2119254.0,53474846.0,0.0,0.0,0.0
2332,友訊,TWSE,15.3,1464651.0,22369332.0,0.0,0.0,0.0
2337,旺宏,TWSE,98.5,347913513.0,33429663267.0,0.0,0.0,0.0
2338,光罩,TWSE,33.65,1378891.0,46407164.0,0.0,0.0,0.0
2340,台亞,TWSE,24.65,1319545.0,32315135.0,0.0,0.0,0.0
2342,茂矽,TWSE,30.5,1177659.0,35929843.0,0.0,0.0,0.0
2344,華邦電,TWSE,105.5,203300198.0,21573724183.0,0.0,0.0,0.0
2345,智邦,TWSE,1450.0,7612726.0,10842388375.0,0.0,0.0,0.0
2347,聯強,TWSE,68.7,7365221.0,509046975.0,0.0,0.0,0.0
2348,海悅,TWSE,74.1,277134.0,20576882.0,0.0,0.0,0.0
2348A,海悅甲特,TWSE,37.35,21003.0,783811.0,0.0,0.0,0.0
2349,錸德,TWSE,13.25,3163326.0,41734389.0,0.0,0.0,0.0
2351,順德,TWSE,86.0,1934278.0,166369027.0,0.0,0.0,0.0
2352,佳世達,TWSE,25.35,3682132.0,92918158.0,0.0,0.0,0.0
2353,宏碁,TWSE,27.1,22429192.0,608445595.0,0.0,0.0,0.0
2354,鴻準,TWSE,58.7,4248961.0,247694066.0,0.0,0.0,0.0
2355,敬鵬,TWSE,38.35,7770556.0,294382322.0,0.0,0.0,0.0
2356,英業達,TWSE,45.35,17825085.0,808597285.0,0.0,0.0,0.0
2357,華碩,TWSE,523.0,3814390.0,1994588280.0,0.0,0.0,0.0
2359,所羅門,TWSE,125.0,831213.0,103643179.0,0.0,0.0,0.0
2360,致茂,TWSE,1050.0,1687834.0,1771135980.0,0.0,0.0,0.0
2362,藍天,TWSE,39.0,967439.0,37601928.0,0.0,0.0,0.0
2363,矽統,TWSE,55.0,20694018.0,1123605557.0,0.0,0.0,0.0
2364,倫飛,TWSE,61.8,153523.0,9449580.0,0.0,0.0,0.0
2365,昆盈,TWSE,35.25,3945430.0,138895818.0,0.0,0.0,0.0
2367,燿華,TWSE,52.5,73695511.0,3816251581.0,0.0,0.0,0.0
2368,金像電,TWSE,829.0,11200192.0,9321042130.0,0.0,0.0,0.0
2369,菱生,TWSE,25.25,3535884.0,88852918.0,0.0,0.0,0.0
2371,大同,TWSE,36.8,10553395.0,389698619.0,0.0,0.0,0.0
2373,震旦行,TWSE,55.5,54023.0,2987804.0,0.0,0.0,0.0
2374,佳能,TWSE,77.5,3125485.0,242379487.0,0.0,0.0,0.0
2375,凱美,TWSE,85.3,906741.0,76603665.0,0.0,0.0,0.0
2376,技嘉,TWSE,229.5,2773402.0,634565179.0,0.0,0.0,0.0
2377,微星,TWSE,90.7,4153003.0,377337108.0,0.0,0.0,0.0
2379,瑞昱,TWSE,476.0,2457613.0,1168274378.0,0.0,0.0,0.0
2380,虹光,TWSE,4.88,101622.0,498013.0,0.0,0.0,0.0
2382,廣達,TWSE,286.0,16720496.0,4759701431.0,0.0,0.0,0.0
2383,台光電,TWSE,2195.0,5309302.0,11463181110.0,0.0,0.0,0.0
2385,群光,TWSE,119.5,2448788.0,292865955.0,0.0,0.0,0.0
2387,精元,TWSE,39.1,327624.0,12742208.0,0.0,0.0,0.0
2388,威盛,TWSE,49.2,4817358.0,238370486.0,0.0,0.0,0.0
2390,云辰,TWSE,10.25,286762.0,2951100.0,0.0,0.0,0.0
2392,正崴,TWSE,38.3,1500327.0,57534235.0,0.0,0.0,0.0
2393,億光,TWSE,57.6,2393716.0,137460113.0,0.0,0.0,0.0
2395,研華,TWSE,305.0,4338052.0,1319499560.0,0.0,0.0,0.0
2397,友通,TWSE,60.5,161895.0,9738955.0,0.0,0.0,0.0
2399,映泰,TWSE,21.7,1459814.0,31810838.0,0.0,0.0,0.0
2401,凌陽,TWSE,21.5,2149262.0,46155670.0,0.0,0.0,0.0
2402,毅嘉,TWSE,53.0,3592299.0,188578722.0,0.0,0.0,0.0
2404,漢唐,TWSE,923.0,2219603.0,2037021902.0,0.0,0.0,0.0
2405,輔信,TWSE,15.6,1405805.0,21978347.0,0.0,0.0,0.0
2406,國碩,TWSE,29.55,27301851.0,795739943.0,0.0,0.0,0.0
2408,南亞科,TWSE,278.0,91754473.0,25248458155.0,0.0,0.0,0.0
2409,友達,TWSE,16.15,494698496.0,7787040416.0,0.0,0.0,0.0
2412,中華電,TWSE,133.0,12766659.0,1699926612.0,0.0,0.0,0.0
2413,環科,TWSE,41.5,6313279.0,263385742.0,0.0,0.0,0.0
2414,精技,TWSE,41.8,234288.0,9779892.0,0.0,0.0,0.0
2415,錩新,TWSE,28.0,374375.0,10478478.0,0.0,0.0,0.0
2417,圓剛,TWSE,36.75,490782.0,18021760.0,0.0,0.0,0.0
2419,仲琦,TWSE,27.8,1226210.0,33806984.0,0.0,0.0,0.0
2420,新巨,TWSE,51.0,249968.0,12755345.0,0.0,0.0,0.0
2421,建準,TWSE,144.5,1456881.0,211123168.0,0.0,0.0,0.0
2423,固緯,TWSE,47.1,298774.0,13783619.0,0.0,0.0,0.0
2424,隴華,TWSE,32.9,69453.0,2250158.0,0.0,0.0,0.0
2425,承啟,TWSE,27.2,758292.0,20762581.0,0.0,0.0,0.0
2426,鼎元,TWSE,18.65,776708.0,14348103.0,0.0,0.0,0.0
2427,三商電,TWSE,26.9,1485026.0,39929505.0,0.0,0.0,0.0
2428,興勤,TWSE,173.5,347154.0,59718596.0,0.0,0.0,0.0
2429,銘旺科,TWSE,55.6,357379.0,19784676.0,0.0,0.0,0.0
2430,燦坤,TWSE,22.7,172386.0,3886815.0,0.0,0.0,0.0
2431,聯昌,TWSE,15.2,1807898.0,27106485.0,0.0,0.0,0.0
2432,倚天酷碁-創,TWSE,24.3,72302.0,1737812.0,0.0,0.0,0.0
2433,互盛電,TWSE,46.8,57175.0,2679000.0,0.0,0.0,0.0
2434,統懋,TWSE,29.8,49064.0,1475848.0,0.0,0.0,0.0
2436,偉詮電,TWSE,59.4,18008472.0,1071827386.0,0.0,0.0,0.0
2438,翔耀,TWSE,22.8,510743.0,11546573.0,0.0,0.0,0.0
2439,美律,TWSE,99.7,693462.0,68939235.0,0.0,0.0,0.0
2440,太空梭,TWSE,15.3,260733.0,3926537.0,0.0,0.0,0.0
2441,超豐,TWSE,88.6,3708697.0,327154545.0,0.0,0.0,0.0
2442,新美齊,TWSE,20.7,1614165.0,32999805.0,0.0,0.0,0.0
2444,兆勁,TWSE,12.45,543396.0,6723396.0,0.0,0.0,0.0
2449,京元電子,TWSE,313.5,22935692.0,7128621239.0,0.0,0.0,0.0
2450,神腦,TWSE,28.9,122684.0,3544939.0,0.0,0.0,0.0
2451,創見,TWSE,219.0,5416645.0,1168701737.0,0.0,0.0,0.0
2453,凌群,TWSE,52.2,520526.0,27182250.0,0.0,0.0,0.0
2454,聯發科,TWSE,1855.0,8732306.0,16026324885.0,0.0,0.0,0.0
2455,全新,TWSE,180.0,37140160.0,6854635901.0,0.0,0.0,0.0
2457,飛宏,TWSE,28.15,2465285.0,69322636.0,0.0,0.0,0.0
2458,義隆,TWSE,119.0,1326433.0,158665143.0,0.0,0.0,0.0
2459,敦吉,TWSE,66.0,90836.0,5953281.0,0.0,0.0,0.0
2460,建通,TWSE,26.35,2359206.0,60323887.0,0.0,0.0,0.0
2461,光群雷,TWSE,16.45,268886.0,4386885.0,0.0,0.0,0.0
2462,良得電,TWSE,25.0,422752.0,10590461.0,0.0,0.0,0.0
2464,盟立,TWSE,71.1,5305527.0,377818328.0,0.0,0.0,0.0
2465,麗臺,TWSE,51.7,224452.0,11586349.0,0.0,0.0,0.0
2466,冠西電,TWSE,52.6,584584.0,31215237.0,0.0,0.0,0.0
2467,志聖,TWSE,273.0,2279616.0,617704772.0,0.0,0.0,0.0
2468,華經,TWSE,35.4,348490.0,12380313.0,0.0,0.0,0.0
2471,資通,TWSE,50.7,277567.0,14070680.0,0.0,0.0,0.0
2472,立隆電,TWSE,108.5,1063980.0,114908281.0,0.0,0.0,0.0
2474,可成,TWSE,192.5,1786571.0,345190475.0,0.0,0.0,0.0
2476,鉅祥,TWSE,82.9,595352.0,49036448.0,0.0,0.0,0.0
2477,美隆電,TWSE,24.1,576785.0,13878643.0,0.0,0.0,0.0
2478,大毅,TWSE,59.6,1490169.0,88725741.0,0.0,0.0,0.0
2480,敦陽科,TWSE,143.5,468278.0,67003709.0,0.0,0.0,0.0
2481,強茂,TWSE,84.2,13130320.0,1131939280.0,0.0,0.0,0.0
2482,連宇,TWSE,17.8,91650.0,1610803.0,0.0,0.0,0.0
2483,百容,TWSE,20.3,190607.0,3881003.0,0.0,0.0,0.0
2484,希華,TWSE,26.4,599319.0,15798155.0,0.0,0.0,0.0
2485,兆赫,TWSE,36.8,26868102.0,988725675.0,0.0,0.0,0.0
2486,一詮,TWSE,152.0,6519440.0,978933323.0,0.0,0.0,0.0
2488,漢平,TWSE,47.3,328386.0,15487029.0,0.0,0.0,0.0
2489,瑞軒,TWSE,27.1,96536765.0,2563549892.0,0.0,0.0,0.0
2491,吉祥全,TWSE,16.25,213341.0,3486406.0,0.0,0.0,0.0
2492,華新科,TWSE,123.5,3550902.0,437659739.0,0.0,0.0,0.0
2493,揚博,TWSE,106.0,1010708.0,104775542.0,0.0,0.0,0.0
2495,普安,TWSE,31.6,3839500.0,120511515.0,0.0,0.0,0.0
2496,卓越,TWSE,69.3,25257.0,1752510.0,0.0,0.0,0.0
2497,怡利電,TWSE,45.1,262846.0,11920022.0,0.0,0.0,0.0
2498,宏達電,TWSE,44.25,3355664.0,149046926.0,0.0,0.0,0.0
2501,國建,TWSE,22.55,1415719.0,31824878.0,0.0,0.0,0.0
2504,國產,TWSE,36.35,1382162.0,50110866.0,0.0,0.0,0.0
2505,國揚,TWSE,18.85,372655.0,7035194.0,0.0,0.0,0.0
2506,太設,TWSE,9.02,220260.0,1973540.0,0.0,0.0,0.0
2509,全坤建,TWSE,14.5,204926.0,2977681.0,0.0,0.0,0.0
2511,太子,TWSE,8.24,1521140.0,12545331.0,0.0,0.0,0.0
2514,龍邦,TWSE,14.75,120451.0,1771326.0,0.0,0.0,0.0
2515,中工,TWSE,15.8,52009865.0,814919183.0,0.0,0.0,0.0
2516,新建,TWSE,14.55,296549.0,4328643.0,0.0,0.0,0.0
2520,冠德,TWSE,31.85,1741129.0,55268829.0,0.0,0.0,0.0
2524,京城,TWSE,41.4,130810.0,5379910.0,0.0,0.0,0.0
2527,宏璟,TWSE,29.5,514316.0,15182229.0,0.0,0.0,0.0
2528,皇普,TWSE,27.7,669903.0,18343333.0,0.0,0.0,0.0
2530,華建,TWSE,25.2,615887.0,15524875.0,0.0,0.0,0.0
2534,宏盛,TWSE,19.8,1177847.0,23209424.0,0.0,0.0,0.0
2535,達欣工,TWSE,71.0,639593.0,45244958.0,0.0,0.0,0.0
2536,宏普,TWSE,22.85,211626.0,4816457.0,0.0,0.0,0.0
2537,聯上發,TWSE,10.55,525649.0,5521072.0,0.0,0.0,0.0
2538,基泰,TWSE,10.5,217467.0,2280860.0,0.0,0.0,0.0
2539,櫻花建,TWSE,48.55,1275077.0,60694178.0,0.0,0.0,0.0
2540,愛山林,TWSE,46.85,455210.0,21410020.0,0.0,0.0,0.0
2542,興富發,TWSE,38.85,6595488.0,255217600.0,0.0,0.0,0.0
2543,皇昌,TWSE,61.2,1999698.0,119975478.0,0.0,0.0,0.0
2545,皇翔,TWSE,37.65,362437.0,13601996.0,0.0,0.0,0.0
2546,根基,TWSE,86.0,65287.0,5601605.0,0.0,0.0,0.0
2547,日勝生,TWSE,10.8,1799765.0,19305264.0,0.0,0.0,0.0
2548,華固,TWSE,108.5,1026248.0,111047972.0,0.0,0.0,0.0
2597,潤弘,TWSE,170.5,332508.0,56305202.0,0.0,0.0,0.0
2601,益航,TWSE,5.37,1475876.0,7915784.0,0.0,0.0,0.0
2603,長榮,TWSE,186.0,5806307.0,1083092408.0,0.0,0.0,0.0
2605,新興,TWSE,29.15,6497493.0,188553121.0,0.0,0.0,0.0
2606,裕民,TWSE,62.6,3692390.0,230292312.0,0.0,0.0,0.0
2607,榮運,TWSE,55.8,444888.0,24966541.0,0.0,0.0,0.0
2608,嘉里大榮,TWSE,32.65,244015.0,7966157.0,0.0,0.0,0.0
2609,陽明,TWSE,53.3,8163488.0,432097576.0,0.0,0.0,0.0
2610,華航,TWSE,22.7,37971314.0,861330540.0,0.0,0.0,0.0
2611,志信,TWSE,14.4,454516.0,6541244.0,0.0,0.0,0.0
2612,中航,TWSE,60.6,1070176.0,64346428.0,0.0,0.0,0.0
2613,中櫃,TWSE,24.2,290187.0,7009652.0,0.0,0.0,0.0
2614,東森,TWSE,20.5,676051.0,13753724.0,0.0,0.0,0.0
2615,萬海,TWSE,75.0,4021102.0,302059707.0,0.0,0.0,0.0
2616,山隆,TWSE,13.7,105851.0,1444559.0,0.0,0.0,0.0
2617,台航,TWSE,30.1,647357.0,19471389.0,0.0,0.0,0.0
2618,長榮航,TWSE,38.85,31065589.0,1205298193.0,0.0,0.0,0.0
2630,亞航,TWSE,50.4,1448764.0,72111395.0,0.0,0.0,0.0
2633,台灣高鐵,TWSE,27.15,5295432.0,144000981.0,0.0,0.0,0.0
2634,漢翔,TWSE,54.4,10541660.0,565097034.0,0.0,0.0,0.0
2636,台驊控股,TWSE,64.1,280111.0,17908217.0,0.0,0.0,0.0
2637,慧洋-KY,TWSE,70.2,1446985.0,101412937.0,0.0,0.0,0.0
2642,宅配通,TWSE,24.45,79404.0,1941690.0,0.0,0.0,0.0
2645,長榮航太,TWSE,164.5,2923095.0,477591544.0,0.0,0.0,0.0
2646,星宇航空,TWSE,22.95,4022348.0,92414228.0,0.0,0.0,0.0
2701,萬企,TWSE,11.05,104399.0,1151902.0,0.0,0.0,0.0
2702,華園,TWSE,11.95,42054.0,500408.0,0.0,0.0,0.0
2704,國賓,TWSE,42.65,147335.0,6315870.0,0.0,0.0,0.0
2705,六福,TWSE,16.2,244125.0,3946967.0,0.0,0.0,0.0
2706,第一店,TWSE,12.9,112805.0,1452696.0,0.0,0.0,0.0
2707,晶華,TWSE,190.0,148704.0,28136638.0,0.0,0.0,0.0
2712,遠雄來,TWSE,17.5,33096.0,571353.0,0.0,0.0,0.0
2722,夏都,TWSE,25.45,60726.0,1547052.0,0.0,0.0,0.0
2723,美食-KY,TWSE,74.3,605114.0,44783043.0,0.0,0.0,0.0
2727,王品,TWSE,215.5,190240.0,41081914.0,0.0,0.0,0.0
2731,雄獅,TWSE,175.5,2073023.0,358904595.0,0.0,0.0,0.0
2739,寒舍,TWSE,33.85,101941.0,3477396.0,0.0,0.0,0.0
2748,雲品,TWSE,41.2,148920.0,6085346.0,0.0,0.0,0.0
2753,八方雲集,TWSE,184.0,265763.0,48706410.0,0.0,0.0,0.0
2762,世界健身-KY,TWSE,73.0,82169.0,5947226.0,0.0,0.0,0.0
2801,彰銀,TWSE,20.75,19890725.0,412736702.0,0.0,0.0,0.0
2812,台中銀,TWSE,20.45,15138961.0,310118897.0,0.0,0.0,0.0
2816,旺旺保,TWSE,28.85,170560.0,4901535.0,0.0,0.0,0.0
2820,華票,TWSE,17.25,4136562.0,71088930.0,0.0,0.0,0.0
2832,台產,TWSE,48.9,135374.0,6600495.0,0.0,0.0,0.0
2834,臺企銀,TWSE,15.8,18014625.0,284785894.0,0.0,0.0,0.0
2836,高雄銀,TWSE,12.4,4425742.0,54799163.0,0.0,0.0,0.0
2836A,高雄銀甲特,TWSE,23.9,6000.0,142900.0,0.0,0.0,0.0
2838,聯邦銀,TWSE,19.45,3459398.0,67115663.0,0.0,0.0,0.0
2838A,聯邦銀甲特,TWSE,54.6,33049.0,1799755.0,0.0,0.0,0.0
2845,遠東銀,TWSE,12.6,13380833.0,169135380.0,0.0,0.0,0.0
2849,安泰銀,TWSE,13.45,262256.0,3530590.0,0.0,0.0,0.0
2850,新產,TWSE,114.0,199838.0,22804395.0,0.0,0.0,0.0
2851,中再保,TWSE,27.45,1256362.0,34443053.0,0.0,0.0,0.0
2852,第一保,TWSE,27.2,391642.0,10628944.0,0.0,0.0,0.0
2855,統一證,TWSE,29.5,9359243.0,274875216.0,0.0,0.0,0.0
2867,三商壽,TWSE,8.02,33349023.0,266765546.0,0.0,0.0,0.0
2880,華南金,TWSE,34.6,19596283.0,675579937.0,0.0,0.0,0.0
2881,富邦金,TWSE,95.2,17238526.0,1642775822.0,0.0,0.0,0.0
